阿弥陀佛,-8.192262977530243,-7.773173680482536
观音菩萨,-7.824538197404927,-7.773173680482536
大势,-9.696340374306518,-7.773173680482536
僧众,-9.696340374306518,-7.773173680482536
课诵,-9.696340374306518,-7.773173680482536
法会,-9.003193193746572,-7.773173680482536
朝拜,-8.310046013186627,-7.773173680482536
参修,-9.696340374306518,-7.773173680482536
钟磬,-9.696340374306518,-7.773173680482536
长鸣,-9.696340374306518,-7.773173680482536
法灯,-9.696340374306518,-7.773173680482536
不灭,-9.696340374306518,-7.773173680482536
奉,-9.290875266198354,-7.773173680482536
千手观音,-9.290875266198354,-7.773173680482536
清初,-9.696340374306518,-7.773173680482536
施琅,-9.696340374306518,-7.773173680482536
阁,-8.780049642432363,-7.773173680482536
改称,-9.696340374306518,-7.773173680482536
之由来,-9.696340374306518,-7.773173680482536
中轴,-9.696340374306518,-7.773173680482536
最高层,-9.003193193746572,-7.773173680482536
歇山,-9.696340374306518,-7.773173680482536
重檐,-9.696340374306518,-7.773173680482536
楼阁,-9.290875266198354,-7.773173680482536
藏经,-9.696340374306518,-7.773173680482536
法堂,-9.290875266198354,-7.773173680482536
三面,-8.086902461872418,-7.773173680482536
台廊,-9.696340374306518,-7.773173680482536
圈以,-9.696340374306518,-7.773173680482536
白石,-9.696340374306518,-7.773173680482536
雕栏,-9.696340374306518,-7.773173680482536
倚栏,-9.696340374306518,-7.773173680482536
前望,-9.696340374306518,-7.773173680482536
仰首,-9.696340374306518,-7.773173680482536
后顾,-9.696340374306518,-7.773173680482536
层峰,-9.696340374306518,-7.773173680482536
迭翠,-9.696340374306518,-7.773173680482536
垂手,-9.696340374306518,-7.773173680482536
可攀,-9.696340374306518,-7.773173680482536
右上方,-9.696340374306518,-7.773173680482536
摩崖,-9.290875266198354,-7.773173680482536
石刻群,-9.696340374306518,-7.773173680482536
多组,-9.696340374306518,-7.773173680482536
石刻,-9.696340374306518,-7.773173680482536
普照寺,-9.696340374306518,-7.773173680482536
时值,-9.696340374306518,-7.773173680482536
善男信女,-9.696340374306518,-7.773173680482536
春联,-9.696340374306518,-7.773173680482536
南无,-8.780049642432363,-7.773173680482536
念佛,-9.696340374306518,-7.773173680482536
功德无量,-9.696340374306518,-7.773173680482536
东南部,-9.696340374306518,-7.773173680482536
以卖,-9.696340374306518,-7.773173680482536
面和卖,-9.696340374306518,-7.773173680482536
恬淡,-9.696340374306518,-7.773173680482536
瞌睡,-8.780049642432363,-7.773173680482536
丈母娘,-8.597728085638408,-7.773173680482536
99.9,-9.696340374306518,-7.773173680482536
较贵,-7.750430225251204,-7.773173680482536
提高效率,-9.696340374306518,-7.773173680482536
宝爸,-9.290875266198354,-7.773173680482536
华润,-9.290875266198354,-7.773173680482536
旺真,-9.696340374306518,-7.773173680482536
贵和楼,-9.696340374306518,-7.773173680482536
一园,-9.696340374306518,-7.773173680482536
智慧结晶,-9.696340374306518,-7.773173680482536
相辅相成,-9.696340374306518,-7.773173680482536
粗壮,-9.696340374306518,-7.773173680482536
路图,-9.696340374306518,-7.773173680482536
小鲜,-9.696340374306518,-7.773173680482536
欢欣,-9.696340374306518,-7.773173680482536
照料,-8.597728085638408,-7.773173680482536
睡硬床,-9.696340374306518,-7.773173680482536
好大上,-9.696340374306518,-7.773173680482536
顶配,-9.696340374306518,-7.773173680482536
大众点,-9.290875266198354,-7.773173680482536
评选,-9.290875266198354,-7.773173680482536
丛丛,-8.310046013186627,-7.080026499922591
大假,-10.389487554866463,-7.773173680482536
如云,-10.389487554866463,-7.773173680482536
但建,-10.389487554866463,-7.773173680482536
新店,-9.696340374306518,-7.773173680482536
不见踪影,-10.389487554866463,-7.773173680482536
风景迷人,-8.192262977530243,-7.773173680482536
范畴,-9.290875266198354,-7.773173680482536
残,-10.389487554866463,-7.773173680482536
土菜,-9.696340374306518,-7.773173680482536
阿君,-9.696340374306518,-7.773173680482536
老帅,-10.389487554866463,-7.773173680482536
耿直,-8.310046013186627,-7.773173680482536
boy,-9.696340374306518,-7.773173680482536
汪带,-10.389487554866463,-7.773173680482536
谭导,-9.696340374306518,-7.773173680482536
功夫茶,-9.290875266198354,-7.773173680482536
黄芬,-9.003193193746572,-7.773173680482536
海誓山盟,-8.597728085638408,-7.773173680482536
当个,-9.696340374306518,-7.773173680482536
早进,-9.696340374306518,-7.773173680482536
泡到,-9.696340374306518,-7.773173680482536
可带,-10.389487554866463,-7.773173680482536
松弛,-8.597728085638408,-7.773173680482536
由佰廉,-10.389487554866463,-7.773173680482536
这门里,-10.389487554866463,-7.773173680482536
排安,-10.389487554866463,-7.773173680482536
会留,-9.696340374306518,-7.773173680482536
over,-10.389487554866463,-7.773173680482536
人和景,-10.389487554866463,-7.773173680482536
异国他乡,-10.389487554866463,-7.773173680482536
迷倒,-10.389487554866463,-7.773173680482536
少壮,-10.389487554866463,-7.773173680482536
老大徒伤,-10.389487554866463,-7.773173680482536
多玩久,-9.696340374306518,-7.773173680482536
包接,-9.696340374306518,-7.773173680482536
包送,-9.696340374306518,-7.773173680482536
书桌,-9.696340374306518,-7.773173680482536
是佰廉,-9.290875266198354,-7.773173680482536
叶峰,-9.696340374306518,-7.773173680482536
穿衣服,-9.696340374306518,-7.773173680482536
欧,-9.003193193746572,-7.773173680482536
岔,-10.389487554866463,-7.773173680482536
听人,-10.389487554866463,-7.773173680482536
中途下车,-9.290875266198354,-7.773173680482536
一不留神,-9.696340374306518,-7.773173680482536
这好,-10.389487554866463,-7.773173680482536
悬浮,-9.290875266198354,-7.773173680482536
淤泥,-9.696340374306518,-7.773173680482536
诺亚方舟,-9.696340374306518,-7.773173680482536
烤瓷,-9.696340374306518,-7.773173680482536
罗汉,-9.696340374306518,-7.773173680482536
三世佛,-9.696340374306518,-7.773173680482536
清政府,-9.696340374306518,-7.773173680482536
巨资,-9.696340374306518,-7.773173680482536
买进,-9.696340374306518,-7.773173680482536
保卫,-9.696340374306518,-7.773173680482536
4d,-9.696340374306518,-7.773173680482536
日军,-9.696340374306518,-7.773173680482536
冒烟,-9.696340374306518,-7.773173680482536
冒出,-9.290875266198354,-7.773173680482536
对梁,-9.696340374306518,-7.773173680482536
枟,-9.290875266198354,-7.773173680482536
艺,-9.290875266198354,-7.773173680482536
收益,-8.780049642432363,-7.773173680482536
非浅,-9.003193193746572,-7.773173680482536
祝梁,-9.696340374306518,-7.773173680482536
蒸蒸日上,-8.597728085638408,-7.773173680482536
有梅味,-9.696340374306518,-7.773173680482536
水偏凉,-9.696340374306518,-7.773173680482536
无门,-9.696340374306518,-7.773173680482536
旧车,-10.389487554866463,-7.773173680482536
有太大,-10.389487554866463,-7.080026499922591
照理,-10.389487554866463,-7.080026499922591
一城,-9.696340374306518,-7.773173680482536
遗憾终身,-9.696340374306518,-7.773173680482536
叶导,-7.824538197404927,-7.773173680482536
就长,-9.696340374306518,-7.773173680482536
叽里呱啦,-9.696340374306518,-7.773173680482536
正品,-9.696340374306518,-7.773173680482536
中介,-8.780049642432363,-7.773173680482536
叶导人,-9.696340374306518,-7.773173680482536
隐性,-9.290875266198354,-6.674561391814426
再备,-9.290875266198354,-7.773173680482536
1.20,-10.389487554866463,-7.080026499922591
游有,-9.290875266198354,-7.080026499922591
可退回,-10.389487554866463,-7.080026499922591
7.20,-10.389487554866463,-7.080026499922591
破楼,-10.389487554866463,-7.773173680482536
大槽,-9.696340374306518,-7.773173680482536
李慧娟,-9.290875266198354,-7.773173680482536
张巧云,-9.696340374306518,-7.773173680482536
饭代,-10.389487554866463,-7.080026499922591
慌慌张张,-9.696340374306518,-7.773173680482536
王良,-9.696340374306518,-7.773173680482536
镇点,-9.696340374306518,-7.773173680482536
那小庄,-9.696340374306518,-7.773173680482536
接点,-9.290875266198354,-7.773173680482536
王良镇,-9.696340374306518,-7.773173680482536
领对,-9.696340374306518,-7.773173680482536
雪莲,-9.696340374306518,-7.773173680482536
苏渊礼,-9.696340374306518,-7.773173680482536
阿发,-7.093650688862134,-7.773173680482536
利于,-9.290875266198354,-7.773173680482536
林巧芬,-9.696340374306518,-7.773173680482536
春航,-9.696340374306518,-7.773173680482536
王辉,-9.003193193746572,-7.773173680482536
带家,-10.389487554866463,-7.773173680482536
不带星,-9.696340374306518,-7.773173680482536
甜辣,-9.696340374306518,-7.773173680482536
黄导值,-9.696340374306518,-7.773173680482536
黄导能,-9.696340374306518,-7.773173680482536
遵照,-10.389487554866463,-7.773173680482536
整合,-8.780049642432363,-7.080026499922591
吃鲜,-9.696340374306518,-7.773173680482536
林慧青,-10.389487554866463,-7.773173680482536
只字不提,-10.389487554866463,-7.773173680482536
困不困,-10.389487554866463,-7.773173680482536
睡眠不足,-10.389487554866463,-7.080026499922591
补眠,-9.696340374306518,-7.773173680482536
这多累,-10.389487554866463,-7.773173680482536
心酸,-9.290875266198354,-7.773173680482536
两人共退,-10.389487554866463,-7.773173680482536
姓张,-10.389487554866463,-7.080026499922591
带以,-10.389487554866463,-7.080026499922591
杨丽,-10.389487554866463,-7.080026499922591
开远,-10.389487554866463,-7.080026499922591
老丈人,-10.389487554866463,-7.773173680482536
中环,-10.389487554866463,-7.773173680482536
本分,-9.696340374306518,-7.773173680482536
以示,-9.290875266198354,-7.773173680482536
震感,-10.389487554866463,-7.773173680482536
统筹,-9.290875266198354,-7.773173680482536
wiwifi,-10.389487554866463,-7.080026499922591
太弱,-10.389487554866463,-7.080026499922591
连不上,-10.389487554866463,-6.674561391814426
汪帅,-9.696340374306518,-7.773173680482536
罗文,-7.904580905078463,-7.773173680482536
强帅,-9.696340374306518,-7.773173680482536
一百倍,-9.696340374306518,-7.773173680482536
巨少,-9.696340374306518,-7.773173680482536
红燕,-9.290875266198354,-7.773173680482536
庞大,-8.780049642432363,-7.773173680482536
一切都在,-9.003193193746572,-7.773173680482536
契合,-9.696340374306518,-7.773173680482536
稍累,-9.696340374306518,-7.773173680482536
两三点,-8.780049642432363,-6.674561391814426
孟祥,-9.696340374306518,-7.773173680482536
谭,-10.389487554866463,-7.773173680482536
添加剂,-10.389487554866463,-7.773173680482536
衬衣,-10.389487554866463,-7.773173680482536
略厚,-10.389487554866463,-7.773173680482536
中等水平,-10.389487554866463,-7.773173680482536
举例,-9.696340374306518,-7.773173680482536
金欢,-9.696340374306518,-7.773173680482536
张书明,-9.290875266198354,-7.773173680482536
康城,-9.696340374306518,-7.773173680482536
护照,-8.086902461872418,-7.080026499922591
安南,-9.696340374306518,-7.773173680482536
陈慧,-9.696340374306518,-7.773173680482536
偷听,-9.696340374306518,-7.773173680482536
钱翠玲,-9.696340374306518,-7.773173680482536
解锁,-9.696340374306518,-7.773173680482536
非遗,-9.696340374306518,-7.773173680482536
茶农,-9.696340374306518,-7.773173680482536
米面,-9.696340374306518,-7.773173680482536
苦练,-9.696340374306518,-7.773173680482536
信众,-9.696340374306518,-7.773173680482536
碧宫,-9.290875266198354,-7.773173680482536
南侧,-9.696340374306518,-7.773173680482536
工场,-10.389487554866463,-7.773173680482536
偏狭,-10.389487554866463,-7.773173680482536
宽为,-10.389487554866463,-7.773173680482536
夏燕秋,-10.389487554866463,-7.773173680482536
延安,-9.290875266198354,-7.773173680482536
壶口,-9.696340374306518,-7.773173680482536
守信用,-9.696340374306518,-7.773173680482536
机会难得,-9.696340374306518,-7.773173680482536
顾不得,-9.696340374306518,-7.773173680482536
尚未,-9.003193193746572,-7.773173680482536
患,-9.696340374306518,-7.773173680482536
所游,-9.290875266198354,-7.773173680482536
几地,-9.696340374306518,-7.773173680482536
驻地,-9.003193193746572,-7.773173680482536
游费,-9.696340374306518,-7.773173680482536
宜昌,-9.003193193746572,-7.773173680482536
好晚,-9.003193193746572,-7.773173680482536
拍足,-10.389487554866463,-7.773173680482536
尝够,-10.389487554866463,-7.773173680482536
赶慌,-10.389487554866463,-7.773173680482536
较潮,-9.696340374306518,-7.773173680482536
慧婷,-9.290875266198354,-7.773173680482536
近二,-10.389487554866463,-7.080026499922591
进个,-10.389487554866463,-6.674561391814426
遥再,-10.389487554866463,-7.080026499922591
形势,-10.389487554866463,-7.080026499922591
拖掉,-10.389487554866463,-7.080026499922591
张隹伦,-10.389487554866463,-7.773173680482536
下选,-9.290875266198354,-7.773173680482536
雲水,-10.389487554866463,-7.773173680482536
謡,-10.389487554866463,-7.773173680482536
姜母,-10.389487554866463,-7.773173680482536
鴨,-10.389487554866463,-7.773173680482536
一身轻,-10.389487554866463,-7.773173680482536
年代久远,-9.696340374306518,-7.773173680482536
大饱眼福,-9.003193193746572,-7.773173680482536
聪明智慧,-9.696340374306518,-7.773173680482536
雲水謠,-10.389487554866463,-7.773173680482536
秀楼,-10.389487554866463,-7.773173680482536
也动,-10.389487554866463,-7.773173680482536
番,-10.389487554866463,-7.773173680482536
脑筋,-9.696340374306518,-7.773173680482536
喧闹声,-9.696340374306518,-7.773173680482536
待人处事,-10.389487554866463,-7.773173680482536
包吃,-8.780049642432363,-7.080026499922591
看起,-9.696340374306518,-7.773173680482536
加厚,-9.696340374306518,-7.773173680482536
终,-9.696340374306518,-7.773173680482536
错车,-9.696340374306518,-7.773173680482536
早火,-9.696340374306518,-7.773173680482536
试用,-9.290875266198354,-7.773173680482536
hhhh,-9.696340374306518,-7.773173680482536
不修,-9.696340374306518,-7.773173680482536
底片,-9.290875266198354,-7.773173680482536
超支,-9.696340374306518,-7.773173680482536
回游,-9.290875266198354,-7.773173680482536
上个,-9.290875266198354,-7.773173680482536
地补,-9.696340374306518,-7.773173680482536
完前,-9.696340374306518,-7.773173680482536
近郊,-9.696340374306518,-7.773173680482536
古韵,-8.780049642432363,-7.773173680482536
胜任,-9.696340374306518,-7.773173680482536
徐敏曼,-8.597728085638408,-7.773173680482536
难带,-9.696340374306518,-7.773173680482536
过失,-9.696340374306518,-7.773173680482536
认定,-9.290875266198354,-7.773173680482536
小径,-9.290875266198354,-7.773173680482536
人形,-9.696340374306518,-7.773173680482536
沙滩鞋,-8.44357740581115,-7.773173680482536
中学生,-9.696340374306518,-7.773173680482536
落对,-10.389487554866463,-7.773173680482536
有福,-9.696340374306518,-7.773173680482536
最是,-9.290875266198354,-7.773173680482536
多长,-8.780049642432363,-7.080026499922591
物流,-9.290875266198354,-7.773173680482536
木瓜,-7.445048575700023,-7.773173680482536
句答,-10.389487554866463,-7.773173680482536
江海,-9.696340374306518,-7.773173680482536
微生物,-9.696340374306518,-7.773173680482536
红珊瑚,-9.003193193746572,-7.773173680482536
内心深处,-9.696340374306518,-7.773173680482536
殖民地,-9.696340374306518,-7.773173680482536
人格魅力,-9.696340374306518,-7.773173680482536
别乱,-9.696340374306518,-7.773173680482536
讨喜欢,-9.696340374306518,-7.773173680482536
必来,-9.003193193746572,-7.773173680482536
美地,-9.696340374306518,-7.773173680482536
较散,-9.696340374306518,-7.773173680482536
刘美倒,-9.696340374306518,-7.773173680482536
行导,-9.696340374306518,-7.773173680482536
细介,-9.696340374306518,-7.773173680482536
林景,-9.696340374306518,-7.773173680482536
李燕,-9.696340374306518,-7.773173680482536
滕,-9.696340374306518,-7.773173680482536
乳膏,-9.696340374306518,-7.773173680482536
1312,-9.696340374306518,-7.773173680482536
乔彬,-7.991592282068092,-7.773173680482536
写纯,-10.389487554866463,-7.080026499922591
慌张,-9.290875266198354,-7.773173680482536
保峰,-9.696340374306518,-7.773173680482536
电语,-10.389487554866463,-7.080026499922591
摇控,-10.389487554866463,-7.080026499922591
强购,-9.696340374306518,-7.773173680482536
凯斯,-9.003193193746572,-7.080026499922591
傅,-9.696340374306518,-7.773173680482536
鸡肉饭,-10.389487554866463,-7.773173680482536
我调,-10.389487554866463,-7.773173680482536
饮料水,-10.389487554866463,-7.773173680482536
面有,-10.389487554866463,-7.773173680482536
流水账,-9.696340374306518,-7.773173680482536
半路上,-9.290875266198354,-7.080026499922591
接连,-9.290875266198354,-7.773173680482536
恋,-9.290875266198354,-7.773173680482536
乌云,-9.003193193746572,-7.773173680482536
炭,-9.696340374306518,-7.773173680482536
压城,-9.696340374306518,-7.773173680482536
轰隆隆,-9.696340374306518,-7.773173680482536
飞溅,-9.696340374306518,-7.773173680482536
轻轻,-8.597728085638408,-7.773173680482536
冷冽,-9.696340374306518,-7.773173680482536
于大海,-9.696340374306518,-7.773173680482536
融为一体,-8.192262977530243,-7.773173680482536
繁盛,-9.696340374306518,-7.773173680482536
飘香,-9.003193193746572,-7.773173680482536
巴不得,-9.696340374306518,-7.080026499922591
独木,-9.290875266198354,-7.773173680482536
成林,-8.597728085638408,-7.773173680482536
那山,-9.696340374306518,-7.773173680482536
那水,-9.003193193746572,-7.773173680482536
且不说,-10.389487554866463,-7.773173680482536
肃然起敬,-9.003193193746572,-7.773173680482536
炮身,-9.696340374306518,-7.773173680482536
爱国情,-9.696340374306518,-7.773173680482536
自豪感,-9.696340374306518,-7.773173680482536
油然而生,-9.290875266198354,-7.773173680482536
不觉,-9.003193193746572,-7.773173680482536
怀揣,-9.696340374306518,-7.080026499922591
夸同程,-9.696340374306518,-7.773173680482536
画画,-9.003193193746572,-7.773173680482536
聊着,-9.003193193746572,-7.773173680482536
表白,-9.290875266198354,-7.773173680482536
王亦心,-10.389487554866463,-7.080026499922591
团体票,-9.003193193746572,-7.080026499922591
这方,-9.696340374306518,-7.080026499922591
组才,-10.389487554866463,-7.080026499922591
一路顺风,-9.003193193746572,-7.773173680482536
凯丽莱,-9.696340374306518,-7.773173680482536
潘小蓉,-9.696340374306518,-7.773173680482536
天安,-9.696340374306518,-7.773173680482536
好弱,-9.696340374306518,-7.773173680482536
地画,-10.389487554866463,-7.773173680482536
张琳,-9.290875266198354,-7.773173680482536
被忽视,-10.389487554866463,-7.773173680482536
太阳帽,-8.780049642432363,-7.773173680482536
吸管,-9.696340374306518,-7.773173680482536
吮吸,-10.389487554866463,-7.773173680482536
混着,-10.389487554866463,-7.773173680482536
吸进,-10.389487554866463,-7.773173680482536
很香滑,-10.389487554866463,-7.773173680482536
退却,-10.389487554866463,-7.773173680482536
几层楼,-9.696340374306518,-7.773173680482536
关得,-9.696340374306518,-7.773173680482536
放水,-9.696340374306518,-6.674561391814426
放成,-9.696340374306518,-7.773173680482536
敢洗,-9.696340374306518,-7.773173680482536
水凉,-9.003193193746572,-7.080026499922591
来放上,-9.696340374306518,-7.773173680482536
看放,-9.696340374306518,-7.773173680482536
两套,-9.290875266198354,-7.773173680482536
口杯,-9.290875266198354,-7.773173680482536
打坏,-9.696340374306518,-7.773173680482536
工装,-9.696340374306518,-7.773173680482536
李超,-9.696340374306518,-7.773173680482536
没调,-9.696340374306518,-7.080026499922591
晚调,-9.696340374306518,-7.773173680482536
配戴,-10.389487554866463,-7.773173680482536
点住,-10.389487554866463,-7.773173680482536
凯怡,-9.290875266198354,-7.080026499922591
同旅,-9.696340374306518,-7.773173680482536
自控,-10.389487554866463,-7.773173680482536
当家人,-9.696340374306518,-7.773173680482536
远楼,-10.389487554866463,-7.773173680482536
晋厝安,-10.389487554866463,-7.773173680482536
红霞,-9.290875266198354,-7.773173680482536
总用,-9.696340374306518,-7.773173680482536
极受,-10.389487554866463,-7.080026499922591
海口,-6.058754214580132,-4.828734701316095
接人车,-10.389487554866463,-7.773173680482536
违约,-10.389487554866463,-7.773173680482536
甩下,-10.389487554866463,-7.773173680482536
耍态度,-10.389487554866463,-7.773173680482536
态度生硬,-10.389487554866463,-7.773173680482536
遭糕,-10.389487554866463,-7.773173680482536
兴华,-10.389487554866463,-7.773173680482536
空菜盘,-10.389487554866463,-7.080026499922591
陈洁玲,-10.389487554866463,-7.773173680482536
陈小姐,-10.389487554866463,-7.773173680482536
搜寻,-10.389487554866463,-7.773173680482536
愉,-9.696340374306518,-7.773173680482536
好样,-9.003193193746572,-7.773173680482536
规程,-9.696340374306518,-7.773173680482536
文武,-9.290875266198354,-7.773173680482536
百分之百,-9.696340374306518,-7.773173680482536
谁家,-10.389487554866463,-7.080026499922591
铁定,-10.389487554866463,-7.773173680482536
四分,-9.696340374306518,-6.674561391814426
两分,-10.389487554866463,-7.080026499922591
9996,-10.389487554866463,-7.773173680482536
苏荣辉,-10.389487554866463,-7.773173680482536
朱珍,-9.696340374306518,-7.773173680482536
68032,-9.290875266198354,-7.773173680482536
晚觉,-10.389487554866463,-7.080026499922591
性价,-9.003193193746572,-7.773173680482536
帅帅帅,-10.389487554866463,-7.773173680482536
通情达理,-9.290875266198354,-7.773173680482536
稀里哗啦,-9.696340374306518,-7.080026499922591
破车,-10.389487554866463,-6.674561391814426
漏风,-10.389487554866463,-7.080026499922591
磨擦,-10.389487554866463,-7.773173680482536
小巨,-10.389487554866463,-7.773173680482536
狡猾,-10.389487554866463,-7.773173680482536
会往,-9.290875266198354,-7.773173680482536
增,-9.290875266198354,-7.773173680482536
车停,-9.696340374306518,-7.773173680482536
地远,-10.389487554866463,-7.773173680482536
餐给,-10.389487554866463,-7.773173680482536
图为,-9.290875266198354,-7.773173680482536
比图,-10.389487554866463,-7.773173680482536
无异,-9.696340374306518,-7.773173680482536
芙,-9.290875266198354,-7.773173680482536
层峦叠嶂,-9.290875266198354,-7.773173680482536
完完全全,-8.597728085638408,-7.080026499922591
无法比拟,-9.003193193746572,-7.080026499922591
剧中,-9.696340374306518,-7.773173680482536
之王,-9.696340374306518,-7.773173680482536
延飞,-9.290875266198354,-7.773173680482536
洋装,-9.696340374306518,-7.773173680482536
摘,-8.597728085638408,-7.773173680482536
依,-10.389487554866463,-7.773173680482536
小铺,-9.696340374306518,-7.773173680482536
谣在,-9.696340374306518,-7.773173680482536
跨省,-9.696340374306518,-7.773173680482536
炒青菜,-9.290875266198354,-7.773173680482536
一下子把,-9.696340374306518,-7.773173680482536
晒出,-9.696340374306518,-7.773173680482536
苦难,-9.696340374306518,-7.773173680482536
惦记,-9.290875266198354,-7.773173680482536
抱着书,-9.696340374306518,-7.773173680482536
好怀念,-9.003193193746572,-7.773173680482536
饱住,-9.696340374306518,-7.773173680482536
偏南,-9.696340374306518,-7.773173680482536
山润庭,-9.696340374306518,-7.773173680482536
购吃,-9.696340374306518,-7.773173680482536
散游,-9.696340374306518,-7.773173680482536
报上,-8.780049642432363,-7.773173680482536
杨力,-8.597728085638408,-7.773173680482536
宗措,-10.389487554866463,-7.080026499922591
生意人,-9.696340374306518,-7.773173680482536
童叟无欺,-9.003193193746572,-7.773173680482536
游夏大,-9.696340374306518,-7.773173680482536
陈对,-10.389487554866463,-7.773173680482536
起换,-10.389487554866463,-7.773173680482536
不称职,-10.389487554866463,-7.080026499922591
弹着,-10.389487554866463,-7.773173680482536
唱着歌,-10.389487554866463,-7.773173680482536
看不完,-9.003193193746572,-7.773173680482536
管有,-9.696340374306518,-7.773173680482536
蛮横,-9.696340374306518,-7.773173680482536
规章制度,-9.290875266198354,-7.773173680482536
之计,-9.696340374306518,-7.773173680482536
但求,-9.696340374306518,-7.080026499922591
久点,-8.780049642432363,-7.773173680482536
复层,-9.696340374306518,-7.773173680482536
大陆,-9.003193193746572,-7.773173680482536
回馈,-8.192262977530243,-7.773173680482536
广大,-10.389487554866463,-7.773173680482536
年终,-9.290875266198354,-7.773173680482536
追过来,-9.696340374306518,-7.773173680482536
穿远动,-9.696340374306518,-7.773173680482536
爱美,-9.003193193746572,-7.773173680482536
俊俏,-9.696340374306518,-7.773173680482536
乐呵呵,-8.780049642432363,-7.773173680482536
一给,-9.696340374306518,-7.773173680482536
一整片,-9.290875266198354,-7.773173680482536
入手,-8.44357740581115,-7.773173680482536
姥姥家,-9.696340374306518,-7.773173680482536
物以稀为贵,-9.696340374306518,-7.773173680482536
河蚌,-9.696340374306518,-7.773173680482536
偏早,-9.696340374306518,-7.773173680482536
消肿,-9.696340374306518,-7.773173680482536
深红色,-9.696340374306518,-7.773173680482536
内热,-9.696340374306518,-7.773173680482536
外寒,-9.696340374306518,-7.773173680482536
适可而止,-9.696340374306518,-7.773173680482536
乔导,-8.780049642432363,-7.773173680482536
总评,-8.780049642432363,-7.773173680482536
四宿,-9.696340374306518,-7.773173680482536
邮局,-8.597728085638408,-7.773173680482536
完会续,-9.696340374306518,-7.773173680482536
团饭,-9.003193193746572,-7.773173680482536
更深一层,-9.696340374306518,-7.773173680482536
用个,-9.696340374306518,-7.773173680482536
淡斑,-9.696340374306518,-7.773173680482536
小薇,-9.696340374306518,-7.773173680482536
超时,-9.696340374306518,-6.674561391814426
没成,-9.290875266198354,-7.773173680482536
昨夜,-9.696340374306518,-7.773173680482536
一弯,-9.696340374306518,-7.773173680482536
四圆,-9.696340374306518,-7.773173680482536
乐疯,-9.696340374306518,-7.773173680482536
丰田,-9.696340374306518,-7.773173680482536
凯美瑞,-9.696340374306518,-7.773173680482536
水乡,-8.780049642432363,-7.773173680482536
多方面,-9.290875266198354,-7.773173680482536
台腔,-10.389487554866463,-7.773173680482536
浪漫情怀,-9.696340374306518,-7.773173680482536
主导,-9.003193193746572,-7.773173680482536
途客,-9.696340374306518,-7.773173680482536
做美,-9.290875266198354,-7.773173680482536
谈起,-9.696340374306518,-7.773173680482536
mf8503,-9.696340374306518,-7.773173680482536
sc4813,-9.696340374306518,-7.773173680482536
日换,-9.696340374306518,-7.773173680482536
3.10,-9.290875266198354,-7.773173680482536
三是佰联,-9.696340374306518,-7.773173680482536
佰联,-9.696340374306518,-7.773173680482536
行时,-8.597728085638408,-7.773173680482536
老猪,-9.696340374306518,-7.773173680482536
烤串,-9.696340374306518,-7.773173680482536
健胃,-9.696340374306518,-7.773173680482536
消食片,-9.696340374306518,-7.773173680482536
小温,-9.290875266198354,-7.773173680482536
错过机会,-9.696340374306518,-7.773173680482536
几本,-9.290875266198354,-7.773173680482536
陈姑娘,-9.696340374306518,-7.773173680482536
豪爽,-7.34496511714304,-7.080026499922591
福联,-8.597728085638408,-6.674561391814426
丽晶大,-10.389487554866463,-6.674561391814426
周星驰,-10.389487554866463,-7.080026499922591
棋牌,-10.389487554866463,-7.080026499922591
改装,-9.696340374306518,-7.080026499922591
红纸,-10.389487554866463,-7.080026499922591
遮挡,-7.904580905078463,-7.080026499922591
能亮,-10.389487554866463,-7.080026499922591
反光镜,-10.389487554866463,-7.080026499922591
进水,-8.44357740581115,-7.080026499922591
网线,-10.389487554866463,-7.080026499922591
灯泡,-10.389487554866463,-7.080026499922591
脑补该,-10.389487554866463,-7.080026499922591
装在,-9.696340374306518,-7.080026499922591
门边,-9.696340374306518,-7.080026499922591
拨,-8.780049642432363,-7.080026499922591
市话,-10.389487554866463,-7.080026499922591
很酸爽,-10.389487554866463,-6.674561391814426
茶室,-10.389487554866463,-7.080026499922591
响动,-9.696340374306518,-7.080026499922591
机篇,-10.389487554866463,-7.080026499922591
固话,-10.389487554866463,-7.080026499922591
只开到,-10.389487554866463,-7.080026499922591
改送,-10.389487554866463,-7.080026499922591
因对,-9.696340374306518,-7.080026499922591
接线,-10.389487554866463,-7.080026499922591
续篇,-10.389487554866463,-7.080026499922591
文采,-8.597728085638408,-7.773173680482536
见谅,-9.003193193746572,-7.773173680482536
九妹,-9.290875266198354,-7.773173680482536
小柯,-8.780049642432363,-7.773173680482536
长线,-9.003193193746572,-7.773173680482536
玩比,-9.696340374306518,-7.773173680482536
肖诗镜,-9.696340374306518,-7.773173680482536
肖导,-8.44357740581115,-7.773173680482536
进群,-9.696340374306518,-7.773173680482536
手气,-9.696340374306518,-7.773173680482536
钱少,-9.696340374306518,-7.773173680482536
没给力,-9.696340374306518,-7.773173680482536
吴和何,-9.696340374306518,-7.773173680482536
少鹏,-9.290875266198354,-7.773173680482536
总分,-9.696340374306518,-7.773173680482536
学弟,-9.696340374306518,-7.773173680482536
叫何,-9.696340374306518,-7.773173680482536
想想也是,-9.696340374306518,-7.773173680482536
子里,-9.696340374306518,-7.773173680482536
互不,-9.696340374306518,-7.773173680482536
肖诗境,-9.003193193746572,-7.773173680482536
